PassengerId,Survived
52,0.10976881005806811
848,0.14753541236478623
127,0.10758991256749476
67,0.8520857046728268
270,0.9584529303822146
349,0.6326059228078532
871,0.09993223630657139
849,0.16251827065286403
457,0.268033995862807
252,0.5239739783588389
659,0.21288411951887778
82,0.09489910371123084
440,0.18465086362021624
541,0.9110177685506078
728,0.7120966131072939
459,0.743182365239217
446,0.9595440603672619
286,0.15327224144150842
385,0.1018411306104266
49,0.08432210122611508
424,0.49177285520056013
333,0.4687498356483704
663,0.3476598912918532
290,0.7099439903882973
335,0.8995455317059711
298,0.943147101313789
641,0.1118619890275835
820,0.3164486035645119
163,0.09989241711209375
599,0.17565403355724676
863,0.9153376406385074
812,0.08226354188590314
616,0.6741348175816271
21,0.18056634771421076
776,0.11607316510065642
166,0.6368601822491543
489,0.0926590366633105
783,0.4620278083652477
496,0.17952617244160615
77,0.1018411306104266
480,0.7216124991807513
759,0.08582033716255433
585,0.17644491956685712
493,0.35084311053121253
844,0.1481877253728719
94,0.03790383802027534
472,0.07960651497521579
857,0.8554325529856693
824,0.6804319870154313
391,0.29156205425210924
619,0.763400495065007
46,0.10189284127708038
374,0.6467405012901354
777,0.133650378107417
574,0.712106006298028
549,0.04464837656430045
774,0.17565403355724676
850,0.9591170380789924
750,0.09605324301325881
742,0.3812549448961525
647,0.11398530754205176
12,0.9050490202563223
874,0.06686515897087472
653,0.10999585210342996
175,0.5404150557592193
830,0.9204549122955312
140,0.7172895202508708
150,0.15587488745980435
540,0.9598927625052087
665,0.07463592148992786
322,0.09805521578799181
483,0.0628266881280206
403,0.6025090546531352
199,0.712106006298028
75,0.104695465343558
460,0.10758991256749476
770,0.089273655586791
251,0.1016248155572773
562,0.07637820789845921
380,0.11394059759481581
807,0.44372581035303765
703,0.7785121085191344
187,0.6196534927141997
581,0.7101082841167211
258,0.9587430476552473
602,0.1018411306104266
869,0.1023802354677791
34,0.09781705351426125
681,0.7123971046348077
706,0.16844412002343234
61,0.1849861576478807
861,0.03283716497995327
536,0.8003746541664369
762,0.07471123613449474
95,0.05241002497713082
510,0.11713562105448787
19,0.5585913246530476
818,0.17961700623079216
83,0.7121341847748068
324,0.7221956662394704
360,0.7122030836210105
103,0.46784617449845045
194,0.8369186336886791
412,0.10727649783689536
816,0.4184161822324656
299,0.42563988219031657
720,0.08740543280792067
421,0.17601034405310897
443,0.06765136592224955
307,0.9603808471268883
429,0.10758991256749476
753,0.08791109450814727
831,0.7671852201559333
474,0.9362590229372589
528,0.5990365380916227
352,0.42967711596145414
603,0.32101311231309254
450,0.36959172437186094
680,0.8752080402249971
862,0.15225804577223434
640,0.06960163434150912
168,0.21482493932025792
606,0.05591762397559206
167,0.9137481933677954
476,0.4858791578838202
254,0.06308858365150428
785,0.10155790689690404
51,0.3118538388904448
434,0.11801122094949718
682,0.6669687528521516
192,0.22733019868903756
702,0.4075174344295616
448,0.33604985519783204
185,0.6519856695939156
217,0.6745113510307988
59,0.7291396232623897
241,0.7418667478913065
8,0.42348060764004075
479,0.1076308122341462
87,0.03586986348132763
865,0.20937906288862784
390,0.9165118411689362
325,0.002117817418402677
53,0.9389537035645238
78,0.10189284127708038
427,0.7570201730088443
618,0.5826610300815867
670,0.9157519562602381
747,0.06259045278010057
573,0.40253443260598876
337,0.40568983227694994
690,0.97342262174384
601,0.6130130016159099
304,0.8724645396177747
724,0.13286769369141094
402,0.09998308561423448
558,0.6370898620000189
801,0.1766631567343078
677,0.10285979610444872
353,0.10910931502588316
566,0.04796012138242616
346,0.8659299641657999
115,0.8315109939079547
539,0.10407677629343937
656,0.11932449095823079
11,0.6558722378768871
308,0.9735750453460954
